total_nr_trx,nr_debit_trx,volume_debit_trx,nr_credit_trx,volume_credit_trx,min_balance,max_balance,CRG
0.33306472739523674,-0.028305498727980608,0.6812073120716232,0.6062530589276327,0.6473065036383746,-0.7087888643361885,0.9141849641441622,1.0
0.07084028348774507,-0.1469637130748363,0.4591151951621559,0.2976379049666454,0.29915160370954735,-0.6752856773745537,0.7479703622501611,1.0
0.03921167057573849,-0.21210582891974136,0.4932465456188341,0.2862248742565792,0.42846649864194003,-0.6734359241148437,0.9183849806985955,1.0
0.16674768400616202,-0.028305498727980608,0.42754854160805594,0.3734034951351708,0.37016625678446,-0.6618108972869615,0.6768952533821886,1.0
0.08625808723204827,-0.21210582891974136,0.3844849927921283,0.3524547405665478,0.3774002522870626,-0.6509736480349164,0.687893217291793,1.0
0.17372920250845755,-0.3062370913262853,0.43396306569084714,0.5068418578016394,0.44812724410390825,-0.5984241340750701,0.6928397586945866,1.0
0.0785813061561398,-0.1058064775295508,0.6161104205819244,0.2862248742565792,0.39837317647882203,-0.6629975370421324,0.9193545828633128,1.0
-0.027487251484722017,-0.3062370913262853,0.7212608624754915,0.2389301959887022,0.4790348721498874,-0.731495598941646,0.9152131946024304,1.0
0.13828245929821523,0.02607322917602701,0.5681157488090642,0.2976379049666454,0.49210669550676683,-0.7390633240096793,0.9114605274241231,1.0
0.05516114862774227,-0.12617071919084438,0.8925838244177274,0.26291540023243026,0.6828006982960032,-0.7478496816572273,0.7786853110944989,1.0
0.022982362888190944,-0.43811679803186265,0.5031346084426432,0.3629954131484845,0.3955999578509713,-0.7555941385623374,0.7786756019561665,1.0
0.18065842450110564,-0.23481098357428054,0.6097679617648528,0.4890469438361031,0.6402004129362849,-0.745601242585461,0.9158198092402797,1.0
0.2972519913767998,-0.06629597972212933,0.6160292040772591,0.5744248423328442,0.6179676530387964,-0.6795049477123151,0.7609743904996339,1.0
0.18753612763820118,-0.18991094590118496,0.6060859909080079,0.48000388543293865,0.5222984918913209,1.3279534071155537,0.9216170192025739,1.0
0.15262455760496,-0.1682039022254566,0.4848603243830861,0.4235662234423044,0.31267355190595025,1.3263629830597545,0.7692462669464661,1.0
0.09387168420830087,-0.18991094590118496,0.43890968784409995,0.3524547405665478,0.3851563921213711,1.3236461221181561,0.7451933234048753,1.0
0.03113260777544524,-0.4102943742632923,0.4059305181179737,0.3629954131484845,0.34018801950619776,1.3219856095889118,0.7469960869808187,1.0
0.13102715300256818,-0.2818499083410116,0.5198577912690171,0.4428096862972975,0.3953367391163934,-0.46267241988590624,0.7482964438205701,1.0
0.03921167057573849,-0.21210582891974136,0.499795002221233,0.2862248742565792,0.34052512577801414,-0.6146893047060291,0.9224275120673936,1.0
0.14548130349413219,-0.1469637130748363,0.5404046471742171,0.40386454010882095,0.4504034081917304,-0.6608938010523122,0.6693379974080416,1.0
0.13102715300256818,-0.18991094590118496,0.6780542448054276,0.40386454010882095,0.516323112631685,-0.6717416697799269,0.9178820903669311,1.0
0.08625808723204827,-0.1469637130748363,0.7051445408747951,0.3200022828196408,0.5725008722159654,-0.6622749603440039,0.725286778148409,1.0
0.12371449191193438,-0.18991094590118496,0.4860593169919387,0.39383494327376095,0.42482482703808006,-0.6634244006445142,0.7252765014126725,1.0
-0.010356265411450547,0.07761348264808228,0.6517551262028243,0.0008929562195696863,0.43588701478759023,-0.8640097034120021,-1.594440024751456,4.0
-0.01888210282107793,0.1579529358816035,0.45013150592288853,-0.10267098440309348,0.41902038388935997,-0.8643102371906747,-1.5959546365593658,4.0
0.03113260777544524,0.1423993746011269,0.6072366245513253,0.016960094222405374,0.45098130847651025,-0.8649039266280979,-1.595245727293712,4.0
0.15262455760496,0.34058791994467824,0.5501237324468577,0.0481876344874471,0.4488290609097696,-0.8660996610349502,-1.6047011999041914,4.0
-0.06273139272796026,-0.028305498727980608,0.4943176390986624,0.0008929562195696863,0.419070755026264,-0.8656439787765668,-1.6019420490216503,4.0
0.13828245929821523,0.27427908130670425,0.6059157887832486,0.09292456231711062,0.512397324691615,-0.8691157237113055,-1.6004475864691188,4.0
0.21454671255981722,0.39060522673180503,0.5961981453032761,0.1214595144335634,0.5335480662879126,-0.8669115626089448,-1.6046631258020518,4.0
0.08625808723204827,0.28790179010614736,0.6730743673497651,-0.03220872212391356,0.42749883258653343,-0.8687087822100336,-1.6061957323429616,4.0
-0.010356265411450547,0.043553875418108026,0.3313295718437359,0.03272117281435814,0.4141696064961347,-0.8700778396560637,-1.6085363528641852,4.0
0.07084028348774507,0.2464566575381343,0.6361639967244322,-0.015492363524501576,0.4704281469871086,-0.8721678636932008,-1.6081757878429557,4.0
0.06303393496143335,0.3276775304905559,0.5785201680074011,-0.14028798968379932,0.41872956134804207,-0.8696329587403316,-1.6054921962554023,4.0
0.04722078390262342,0.1579529358816035,0.6691100759307719,0.03272117281435814,0.5794307003185849,-0.8698504635003802,-1.596247112751151,4.0
0.1943630723560873,0.4265230296735748,0.6975788134224801,0.03272117281435814,0.5541052714869008,-0.8705823374576815,-1.5998014646545509,4.0
-0.05379367285431912,0.11053755571505083,0.40462324135758426,-0.12126573565458221,0.3159173612930942,-0.868508725407586,-1.609122463764045,4.0
0.1163435619912829,0.2464566575381343,0.3482033493894669,0.07827937277882806,0.4669006623843468,-0.8680994518944214,-1.6052502766493202,4.0
0.10891342718017284,0.2604658389425773,0.6614834629053181,0.0481876344874471,0.4322043480402307,-0.8697854602365416,-1.605958669995192,4.0
-0.08087014664740759,0.008277599442366378,0.38716683975226396,-0.06669002831163551,0.3920968592412476,-0.8661383723963183,-1.6015871058547715,4.0
0.0785813061561398,0.1423993746011269,0.6973652414694437,0.10731503995315474,0.522342989121167,-0.8672394485684708,-1.5930614103313225,4.0
0.24079093545498223,0.40272354722898496,0.5656975194527524,0.16249759118680648,0.5474414332286044,-0.8686195322491906,-1.605176374256374,4.0
0.09387168420830087,0.217827675350319,0.5419440173623639,0.06337029179902036,0.44041649654573417,-0.8645524761810476,-1.6008073598243575,4.0
0.08625808723204827,0.27427908130670425,0.4081845091856759,-0.015492363524501576,0.4118986095085638,-0.8651229150579464,-1.602840188332304,4.0
0.13828245929821523,0.39060522673180503,0.6344213340478182,-0.04926977208756356,0.4228094519486808,-0.8680715439294046,-1.6049137521263153,4.0
-0.01888210282107793,0.06073049495947351,0.27969327067398464,0.0008929562195696863,0.41408112747012465,-0.8639199679037814,-1.6023073782311916,4.0
0.03113260777544524,0.1579529358816035,0.7136661410611503,0.0008929562195696863,0.4908436076189261,-0.8662579900760063,-1.5981632155704755,4.0
0.03921167057573849,0.28790179010614736,0.4848972014329401,-0.14028798968379932,0.34650356906728325,-0.8671024166996536,-1.6062454857075728,4.0
0.022982362888190944,0.11053755571505083,0.3963327235129593,0.03272117281435814,0.3817506551079887,-0.868821268474413,-1.610156092557238,4.0
0.2011400023779189,0.4724676266502556,0.4594454516651088,-0.015492363524501576,0.34948766475080156,-0.8664899759597922,-1.6073418682978402,4.0
-0.08087014664740759,0.06073049495947351,0.6039398433739752,-0.12126573565458221,0.41525770984425325,-0.8714349232372232,-1.609696848193212,4.0
0.2725826144679448,0.5270467463028402,0.5904991080654994,0.07827937277882806,0.5254529402721387,-0.8720344887166265,-1.613036958011567,4.0
-0.21889859969873113,-0.5903607463987331,-0.3914142580764135,0.10731503995315474,-0.18299266933134367,-0.6544663406139367,0.6031597185203523,1.0
-0.273651076404052,-0.5266205196883926,-0.24307755697912592,0.0008929562195696863,-0.10937906995239681,-0.6471724225241098,0.6320416606318033,1.0
-0.30812886128953376,-0.49622948399218925,-0.40049701057527937,-0.06669002831163551,-0.22225732831126913,-0.6428259354680438,0.6111075733500556,1.0
-0.42001568779561754,-0.6238429606105226,-0.4478760977168245,-0.15975786699030445,-0.2549996951773496,-0.648589146129287,0.6076606807809246,1.0
-0.35619405206935156,-0.7316915369920671,-0.3640050706643761,-0.015492363524501576,-0.1866737825833784,-0.6344048716752745,0.6230660736255335,1.0
-0.3318493099455953,-0.5903607463987331,-0.3543511355133339,-0.04926977208756356,-0.1696593757527053,-0.6345151257607724,0.5963638647982069,1.0
-0.22959290158928375,-0.49622948399218925,-0.34705782558370846,0.0481876344874471,-0.24814269022865026,-0.636093330777211,0.6043402499803345,1.0
-0.46053516418366486,-0.8527773577954532,-0.5165271474573137,-0.10267098440309348,-0.3076933360978711,-0.6308131324712178,0.5935613734014942,1.0
-0.20832652107725308,-0.5903607463987331,-0.24035617753611904,0.1214595144335634,-0.17768997178894472,-0.6309285523064935,0.6126349916819378,1.0
-0.20832652107725308,-0.43811679803186265,-0.3756191224776401,0.0481876344874471,-0.19313805617255914,-0.6277237465307398,0.610125481159063,1.0
-0.46053516418366486,-0.8527773577954532,-0.44151705270767855,-0.10267098440309348,-0.2860516968814556,-0.6174265887652622,0.5941899854981335,1.0
-0.29649289892727615,-0.5266205196883926,-0.4024129572592999,-0.03220872212391356,-0.2696968289676005,-0.617563484287102,0.5664291681595389,1.0
-0.30812886128953376,-0.5579765097647049,-0.5092113753177232,-0.03220872212391356,-0.26427782405643174,-0.6191812088638158,0.5883638208033679,1.0
-0.26243825050292435,-0.46674578021967755,-0.2612851936392366,-0.015492363524501576,-0.15014069882717632,-0.6116864029241204,0.6137546087592455,1.0
-0.21889859969873113,-0.4102943742632923,-0.3506075239966763,0.016960094222405374,-0.19457805477762513,-0.6097404576980617,0.5899301526158465,1.0
-0.19787390352789205,-0.3832343053990166,-0.3663285173987303,0.03272117281435814,-0.21808935681873642,-0.6090886573434771,0.6003866995027127,1.0
-0.3318493099455953,-0.65850022639397,-0.41638838498655645,-0.015492363524501576,-0.2538892371259899,-0.5961207323423185,0.5893456062367116,1.0
-0.09007466846799621,-0.3062370913262853,-0.2540430209665169,0.14904312225678404,-0.14623125280817711,-0.6084942262903147,0.5683809639794123,1.0
-0.16720655988354063,-0.5903607463987331,-0.5144103504269522,0.17573677935383797,-0.2979726444372221,-0.6007060810897008,0.5878371185746691,1.0
-0.26243825050292435,-0.3832343053990166,-0.4486471355169383,-0.06669002831163551,0.17215096712053835,-0.5961203405983879,0.7431064629049771,1.0
-0.6949872615390892,-0.33124173649451893,-0.07352236777173583,-1.0687843994477217,-0.0011381439280708527,-0.11781175534126365,0.7706273598222847,1.0
-1.2676275069396676,-0.9908105468962818,-1.2678301117047592,-1.4343707840832451,-1.0218360694171964,-0.28832647667138434,0.7216486657090895,1.0
-1.2351663934669173,-0.8107441747608405,-1.2925441976845107,-1.769865430427388,-1.4237898120200176,-0.28976419154927013,0.7174317332177695,1.0
-1.4907136984467941,-1.0414693806494373,-1.6618516398145584,-2.10536007677153,-0.8207206653311914,-0.2911160912960332,0.7130320226138274,1.0
-1.9088210956244376,-1.3430736819639661,-1.9649482106270635,-3.25242384899808,-5.459592084252395,-0.30785558649605654,0.7096053870619063,1.0
-1.7292176936982242,-1.3430736819639661,-0.003497112937110003,-2.10536007677153,-0.11684230899976364,-0.308963224923849,0.7083613802332406,1.0
-2.0514176903574506,-1.581252740059734,-1.5098220744117177,-2.6788919628848054,-1.129273353004254,-0.31005542948712683,0.660106366848917,1.0
-2.317537073958805,-1.8957674308283856,-2.2349057837071444,-2.6788919628848054,-2.744094948025601,-0.3211660262419998,0.6528317973907024,1.0
-2.4264918954408663,-1.8957674308283856,-2.087001163777018,-3.25242384899808,-5.459592084252395,-0.3229848515012737,0.6510149811986138,1.0
0.2663110866449467,0.27427908130670425,0.42973760614249684,0.33096180208624276,0.35417646175321826,1.7553500634454964,0.7925534872680331,1.0
0.14548130349413219,0.12659694580529157,0.3527753626984133,0.2389301959887022,0.23042828246335573,1.7522338154949555,0.7975960241066493,1.0
0.25999674942699713,0.3276775304905559,0.45901447301134823,0.2746522155711192,0.396251979530602,1.7356619614441346,0.7907399527482778,1.0
0.24079093545498223,0.28790179010614736,0.5230773511207598,0.2746522155711192,0.38052251491737815,1.7195605105654226,0.7908819066528241,1.0
-0.09937169959519253,-0.49622948399218925,0.3079480865609736,0.22667172573651426,0.31967069600223064,1.7274252962380392,0.7850966648841249,1.0
0.33306472739523674,0.43821110371242633,0.45902592508414214,0.30889565152351345,0.4043463562465083,1.7306952594711529,0.7861422951768811,1.0
0.5133566643816312,0.6374553741479255,0.5699216153745585,0.46161575963086626,0.4344555235245414,1.7270059927259285,0.7954887907866837,1.0
0.2011400023779189,0.23224589827209208,0.28825772848026593,0.251009704066971,0.38613266381349176,1.723152131133708,0.8004077438609692,1.0
0.4062068128588612,0.5270467463028402,0.49914116135088893,0.3629954131484845,0.3988467454655748,1.7190992674171588,0.8026301053931391,1.0
0.5918365996861011,0.8654068911096136,0.5824827334891584,0.3629954131484845,0.40065006437768624,1.7148097392920132,0.8042134288793623,1.0
0.5181621131656828,0.8111704013752882,0.3851948818777813,0.26291540023243026,0.3907989116255442,1.7102880236198081,0.792352713677199,1.0
0.6137063372000485,0.9380595429927089,0.5800054219439084,0.30889565152351345,0.46244374543844075,1.6989769302003495,0.7917900302506241,1.0
0.5511189202167734,0.8425263914516,0.5244969896290387,0.2976379049666454,0.3644551998087431,1.6933858669477155,0.7969209911690978,1.0
0.4485020337845956,0.7367529817066473,0.4205829191222803,0.2015961216760072,0.3578662346206369,1.6776424423335647,0.78432195676255,1.0
0.3731659144654411,0.4265230296735748,0.42797444651652455,0.39383494327376095,0.4177331613357956,1.6701448612003724,0.7986276549134693,1.0
0.4169632923203086,0.5584027363791522,0.515768001577227,0.3524547405665478,0.3338312374778479,1.636547746501279,0.8050266973831866,1.0
0.46387712696210914,0.7705214242147381,0.4467242455953784,0.18876746768156857,0.3240132910800817,1.6525432338814878,0.7874026231898187,1.0
0.35619210226233716,0.5270467463028402,0.42380718767965553,0.26291540023243026,0.39946515500756874,1.6420193041791216,0.7845582441717447,1.0
0.41160068709548675,0.6085470451248514,0.4991514818780148,0.2862248742565792,0.36574112113648083,1.6298138818691696,0.7914869509237826,1.0
0.3271913945810321,0.5055756674423482,0.27631404626948014,0.22667172573651426,0.3511729019614169,1.6154053026482906,0.7840966480924705,1.0
0.4689458892917168,0.7194256823679834,0.31059069076741963,0.2746522155711192,0.37151630130492397,1.5977388012348057,0.8029983631489721,1.0
0.48894768066538863,0.7367529817066473,0.5769550567763649,0.2976379049666454,0.3766118443452126,1.574812201305036,0.8104565514326121,1.0
0.541821889089578,0.7621869382180788,0.5426994697236085,0.3836822808315899,0.4593710644491044,1.5423958920194165,0.8052942176710355,1.0
0.7350652728930713,1.0442159356029612,0.660607375137297,0.45226615045869306,0.5100930201178069,1.4861367649920054,0.7864925712265254,1.0
0.41160068709548675,0.6182774758478667,0.4218021399351732,0.2746522155711192,0.4068796515605957,1.455152081127182,0.8025713499561414,1.0
0.4938812753499657,0.7281273309881046,0.4882303100147511,0.3200022828196408,0.45901994009999597,1.4547548273870898,0.8076304290770723,1.0
0.5511189202167734,0.8269728301711234,0.5653676629412772,0.3200022828196408,0.3873785909473401,1.45437359416984,0.8045443258016581,1.0
0.24079093545498223,0.43821110371242633,0.3781168467445162,0.1214595144335634,0.2659295791802669,1.4541567909399864,0.7916860156984629,1.0
0.3731659144654411,0.5055756674423482,0.3529855715372604,0.3200022828196408,0.3441995029246647,1.4533815956637504,0.7777368948263005,1.0
0.14548130349413219,0.5376097424951602,0.004990578741854703,-0.28730701185669566,0.049314996619602564,-0.8341223919247853,0.7695037732329907,7.0
0.3271913945810321,0.7537815195730262,0.16522597224675017,-0.17969694283951396,0.016325251224120638,-0.8323436056635366,0.7542923658164893,7.0
0.4169632923203086,0.8729174271478034,0.2564344324128765,-0.15975786699030445,0.32254804091495465,-0.8327107364857773,0.7422103422612706,7.0
0.5324304702463021,0.9450392945125738,0.43753499803663165,0.06337029179902036,0.3758323061271643,-0.8275490984546803,0.7421844999937975,7.0
0.8754929409334004,1.3908012035057078,0.5350344166731872,0.16249759118680648,0.44012726354439546,-0.8262755197586866,0.739156518487572,7.0
0.6884143725873939,1.1285771314856532,0.41323076903612443,0.16249759118680648,0.35239685109083635,-0.8292146867245777,0.7360040296653937,7.0
0.5181621131656828,0.9024011309203156,0.22071835237211251,0.10731503995315474,0.20364854000286414,-0.8278435443742307,0.7359772555119685,7.0
0.5557326295845216,0.9724752456761439,0.29790326048670007,0.07827937277882806,0.2658813656421682,-0.824315760806631,0.7280351593971104,7.0
0.4689458892917168,0.8578388025100327,0.07460038135931092,0.0481876344874471,0.1076595351648214,-0.8244693255942989,0.7280153166296356,7.0
0.4536555112395557,0.8191032209679263,0.1628357049801763,0.07827937277882806,0.1588835843855869,-0.8252653450448811,0.7279940066650041,7.0
0.4485020337845956,0.8803712793549751,0.3058827032941067,-0.06669002831163551,0.27212456849338607,-0.8236964505234767,0.7207519018765485,7.0
0.4739870288012299,0.8729174271478034,0.20938006141883836,0.03272117281435814,0.20236303113229845,-0.8229291549523349,0.7168267964010612,7.0
0.4689458892917168,0.8578388025100327,0.5412086869456602,0.0481876344874471,0.4976146701531174,-0.8240483756951056,0.7169887098451618,7.0
0.24723728078027662,0.5055756674423482,0.5844159167903399,0.0481876344874471,0.432175449220873,-0.821381775389432,0.725754066801293,7.0
0.43810814004484844,0.7537815195730262,0.40329827549626635,0.14904312225678404,0.3360670675622126,-0.8194134810036214,0.6927985149873348,7.0
0.6137063372000485,0.9991695931033667,0.4257493587210996,0.2015961216760072,0.35957364591402774,-0.8212478399188968,0.6930258798864953,7.0
0.49878869699535033,0.9096365532406128,0.2967146706894682,0.03272117281435814,0.26407867226343096,-0.8195498601679153,0.693190240622675,7.0
0.6600737416988348,1.0629098198137072,0.44348675193571907,0.2142289106895602,0.37414486157676696,-0.8195194026632784,0.6934507765682275,7.0
0.5962521059725681,0.9859126057409761,0.3208177163867189,0.17573677935383797,0.28184555752071233,-0.8208943681400173,0.6936756258886195,7.0
0.4790008449272247,0.887769296939101,0.1121649060368645,0.016960094222405374,0.10725308290748779,-0.8202416973437687,0.6939346380515027,7.0
0.3618847159850562,0.7367529817066473,0.00815992154706694,-0.03220872212391356,0.03761808832865212,-0.8202606782706368,0.6941924631060846,7.0
0.3271913945810321,0.7017889506685282,0.014043163905797067,-0.06669002831163551,0.06602601528945054,-0.8208786078649075,0.6797150225027738,7.0
0.7350652728930713,1.1400613391331362,0.43825012527362456,0.2862248742565792,0.37874923473915706,-0.8186956816941183,0.6754353989501012,7.0
0.3618847159850562,0.8502122724932643,-0.12072197415158689,-0.310616485880845,-0.03461722238408024,-0.8175460602683329,0.6676077240348045,7.0
0.3033178938381479,0.7367529817066473,-0.13302429901003474,-0.2210771455467271,-0.02906143005511421,-0.8188215553185169,0.6683739738186695,7.0
0.37875533818184615,0.6928510550123629,0.05558683647982126,0.09292456231711062,0.002924072620979085,-0.8191897451187405,0.6678296719140496,7.0
0.5873999158304514,0.9168193538420886,0.2080507994281017,0.2746522155711192,0.21420743858149224,-0.8192040114649581,0.6682001543093098,7.0
0.680405259260509,1.0812564290481157,0.20264633637866059,0.2389301959887022,0.2552453784182703,-0.8197323316632151,0.6685213847793189,7.0
0.7685716371105312,1.2009430089145365,0.2618818237979885,0.26291540023243026,0.1998354382887027,-0.8161676362365865,0.6575926425759366,7.0
0.5829418502832905,0.7537815195730262,0.29464226486678097,0.48000388543293865,0.2780714927446007,-0.5888769399179182,0.7425097988843101,2.0
0.3504642399328876,0.5787669780404462,0.14329172173968932,0.18876746768156857,0.03729933752633325,-0.5969848377857615,0.7292275393347389,2.0
0.15262455760496,0.34058791994467824,0.03592815709038367,0.0481876344874471,-0.03504024451925835,-0.6026806948701284,0.703129446332485,2.0
0.43810814004484844,0.7367529817066473,0.2796865976158722,0.17573677935383797,0.3189007047934844,-0.6079529607962183,0.7108693941977575,2.0
0.3212805322290968,0.6469064580356821,0.2839680766737178,0.016960094222405374,0.00968065616326165,-0.6221140518716387,0.688206771748394,2.0
0.21454671255981722,0.40272354722898496,0.04968700360764993,0.10731503995315474,0.2258989299270297,-0.6328072807731596,0.7140198374855514,2.0
0.3675425122807185,0.5376097424951602,0.3309211085237719,0.2746522155711192,0.3807103680909031,-0.6260053040585587,0.7134078187885683,2.0
0.13828245929821523,0.3013391501709795,0.23275483059552013,0.06337029179902036,0.2146696738184797,-0.37565120072391545,0.6884517239102583,2.0
0.4062068128588612,0.6085470451248514,0.49501110202697307,0.2746522155711192,0.14778589522860647,-0.6682649698064161,0.6739354565182043,2.0
0.4169632923203086,0.6928510550123629,0.3705033756270216,0.18876746768156857,0.17509302500985013,-0.7081418436296527,0.6798601485646337,2.0
0.3212805322290968,0.5787669780404462,0.1457719577326118,0.1214595144335634,0.18627774516783535,-0.7080822499460324,0.6789584449649317,2.0
0.5962521059725681,0.93103011310813,0.6543795898843658,0.2746522155711192,0.42308648104603264,-0.7296007231798227,0.6764630117012731,2.0
0.14548130349413219,0.39060522673180503,0.04975897215539708,-0.03220872212391356,0.10830585482452275,-0.733010687258366,0.5222413950672629,2.0
0.18753612763820118,0.44976247199571556,0.08846951620912631,-0.015492363524501576,-0.03321152670778693,-0.7347904518047073,-1.3199377431333355,2.0
0.23429935224862988,0.5163695533445399,0.1561411605503101,0.0008929562195696863,0.21079565007777692,-0.7359747323539411,-1.2254360356028844,2.0
0.4587804374264188,0.7537815195730262,0.2613149532429616,0.2015961216760072,0.38202604371757803,-0.7364024518189146,-1.1495531757270059,2.0
0.4433196851568785,0.8111704013752882,0.30451147208415963,0.06337029179902036,0.08234480522041569,-0.7299488627692287,-1.3036482669700797,2.0
0.49878869699535033,0.8111704013752882,0.4156646663714941,0.2142289106895602,0.4505218883626843,-0.7329981662450119,0.6109469796869013,2.0
0.3675425122807185,0.7017889506685282,0.22676855634950258,0.0481876344874471,0.10410254884704928,-0.713948964485612,0.6131735221251658,2.0
0.3618847159850562,0.6279129740260441,0.43960164596123097,0.14904312225678404,0.5654380124999584,-0.7102823928100132,0.6805682114376704,2.0
0.42759613134843205,0.6838315336088485,0.11723672311429123,0.22667172573651426,0.14770451060387432,-0.641773787030155,0.7079460074001495,2.0
0.37875533818184615,0.7281273309881046,0.27260460479579557,0.03272117281435814,0.11990294479514395,-0.6764669266673267,0.7068951082690874,2.0
0.4739870288012299,0.7106466847460227,0.4168723353494015,0.2976379049666454,0.32498524584979077,-0.7042428891430852,0.7052410315446028,2.0
0.46387712696210914,0.7537815195730262,0.4894259156016553,0.2142289106895602,0.4050918939527382,-0.6796234882263308,0.7060066263634537,2.0
0.3618847159850562,0.5270467463028402,0.27649505502943045,0.2746522155711192,0.28969189264797446,-0.651415860015946,0.6855125752365944,2.0
0.27881190946008044,0.5163695533445399,0.16386068629339584,0.10731503995315474,0.32871460165969957,-0.6613112920797241,0.7646551274171489,2.0
